geo_point_2d,geo_shape,gml_id,objectid,accident,unite_pv,date,heure,jsem,code_insee,inter,adresse,pr,nomv,numvro,pr_2,nomv_2,numvro_2,vehicule1,vehicule2,vehicule3,vehicule4,vehicule5,vehicule6,usager1,usager2,usager3,usager4,usager5,usager6,usager7,usager8,ntu,nbh,nbnh,wms_time,id
"48.163615980914,-1.6758256503227065","{""coordinates"": [-1.675825650322706, 48.163615980914], ""type"": ""Point""}",accident.3627,3627,63422671,SP/35238/311,2019-08-19,14:30,Lundi,35278,Giratoire,BETTON (ROND POINT DE),8+200,BETTON (ROND POINT DE),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,826
"48.122549969269826,-1.6182199825901176","{""coordinates"": [-1.618219982590118, 48.122549969269826], ""type"": ""Point""}",accident.3629,3629,1180,Sécurité publique 0035238 00488,2016-11-10,15:47,Jeudi,35051,hors intersection,"00, GARDES (RUE DES)",,GARDES (RUE DES),0,,,0.0,Bicyclette,,,,,,Conducteur,,,,,,,,0,0,1,2016-01-01,827
"48.123310999049025,-1.6599880000052145","{""coordinates"": [-1.659988000005215, 48.123310999049025], ""type"": ""Point""}",accident.3740,3740,66539657,SP/35238/29,2020-01-24,12:20,Vendredi,35238,En T,BERNANOS (PLACE GEORGES),0+0,BERNANOS (PLACE GEORGES),,0+0,BERNANOS (PLACE GEORGES),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,828
"48.12862499904392,-1.6641360000047924","{""coordinates"": [-1.664136000004792, 48.12862499904392], ""type"": ""Point""}",accident.3837,3837,63478619,SP/35238/437,2019-11-04,10:30,Lundi,35238,En X,PATTON (AVENUE DU GENERAL SIR GEORGES),N/C,PATTON (AVENUE DU GENERAL SIR GEORGES),,0+0,PATTON (AVENUE DU GENERAL SIR GEORGES),,Tracteur routier + semi-remorque,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,1,0,0,2019-01-01,829
"48.104463700802725,-1.6843731701492048","{""coordinates"": [-1.684373170149205, 48.104463700802725], ""type"": ""Point""}",accident.3942,3942,66520691,SP/35238/353,2020-10-29,08:30,Jeudi,35238,En T,TOUR D'AUVERGNE (BD DE LA),N/C,TOUR D'AUVERGNE (BD DE LA),,0+0,TOUR D'AUVERGNE (BD DE LA),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,830
"48.124504156869605,-1.6619983778429221","{""coordinates"": [-1.661998377842922, 48.124504156869605], ""type"": ""Point""}",accident.4195,4195,2925,Sécurité publique 0035238 00243,2017-05-29,09:08,Lundi,35238,Giratoire,"00, TREGAIN (DE)",,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2017-01-01,831
"48.10550055097306,-1.6776118247666545","{""coordinates"": [-1.677611824766654, 48.10550055097306], ""type"": ""Point""}",accident.4270,4270,2064,Sécurité publique 0035238 00508,2016-11-21,21:10,Lundi,35238,hors intersection,ISLY (RUE D'),,Rue d'Isly,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,832
"48.11039964203504,-1.68461370367939","{""coordinates"": [-1.68461370367939, 48.11039964203504], ""type"": ""Point""}",accident.4352,4352,173,Sécurité publique 0035238 00068,2015-02-14,04:10,Samedi,35238,hors intersection,25 B RUE DE LA MONNAIE,,Rue de la Monnaie,,,,,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2015-01-01,833
"48.11720999904552,-1.6823000000053379","{""coordinates"": [-1.682300000005338, 48.11720999904552], ""type"": ""Point""}",accident.4377,4377,66520943,SP/35238/261,2020-09-03,16:10,Jeudi,35238,En Y,DINAN (DE),0+0,DINAN (DE),,0+0,DINAN (DE),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,834
"48.09509726627802,-1.6900482053311945","{""coordinates"": [-1.690048205331194, 48.09509726627802], ""type"": ""Point""}",accident.4383,4383,2278,Sécurité publique 0035238 00209,2016-05-28,07:44,Samedi,35238,hors intersection,"245, RUE DE NANTES",,Rue de Nantes,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2016-01-01,835
"48.09640175520629,-1.6601414206983818","{""coordinates"": [-1.660141420698382, 48.09640175520629], ""type"": ""Point""}",accident.4425,4425,885,Sécurité publique 0035238 00062,2013-02-11,17:40,Lundi,35238,hors intersection,18 BD F.ROOSEVELT,,Boulevard Franklin Roosevelt,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2013-01-01,836
"48.10414972073553,-1.6501122151078413","{""coordinates"": [-1.650112215107841, 48.10414972073553], ""type"": ""Point""}",accident.4446,4446,467,Sécurité publique 0035238 00487,2014-10-13,14:20,Lundi,35238,Giratoire,PAVIE/VILLEBOIS MAREUIL,,Rue Auguste Pavie,80,,Boulevard Villebois-Mareuil,80.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2014-01-01,837
"48.09331294710448,-1.6583531433106755","{""coordinates"": [-1.658353143310676, 48.09331294710448], ""type"": ""Point""}",accident.4509,4509,103,Sécurité publique 0035238 00343,2015-08-20,14:50,Jeudi,35238,Giratoire,LANGEVIN/SANGNIER,,Rue Paul Langevin,0,,Rue Marc Sangnier,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2015-01-01,838
"48.11133999904303,-1.6867600000041942","{""coordinates"": [-1.686760000004194, 48.11133999904303], ""type"": ""Point""}",accident.4580,4580,66506048,SP/35238/333,2020-10-20,12:30,Mardi,35238,Autre,DE LATTRE DE TASSIGNY (BD MARECHAL),0+0,DE LATTRE DE TASSIGNY (BD MARECHAL),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,839
"48.10002366899855,-1.7112670536038952","{""coordinates"": [-1.711267053603895, 48.10002366899855], ""type"": ""Point""}",accident.4634,4634,3604,Sécurité publique 0035238 00366,2018-09-21,07:55,Vendredi,35238,hors intersection,GUERINAIS (BD DE LA),,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Passager,Conducteur,,,,,,0,0,1,2018-01-01,840
"48.12869299904825,-1.6983320000022497","{""coordinates"": [-1.69833200000225, 48.12869299904825], ""type"": ""Point""}",accident.4774,4774,77924,SP/35238/172,2021-05-26,13:00,Mercredi,35238,Autre,CUCILLE (AVENUE DE),N/C,CUCILLE (AVENUE DE),7,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,841
"48.09130999904822,-1.6506600000016352","{""coordinates"": [-1.650660000001635, 48.09130999904822], ""type"": ""Point""}",accident.4776,4776,77744,SP/35238/171,2021-05-26,08:45,Mercredi,35238,Giratoire,GRIMAULT (BD LEON),N/C,Avenue de Pologne,,N/C,GRIMAULT (BD LEON),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2021-01-01,842
"48.15848832380322,-1.6872335225310338","{""coordinates"": [-1.687233522531034, 48.15848832380322], ""type"": ""Point""}",accident.4789,4789,80309,SP/35238/190,2021-06-08,17:10,Mardi,35278,Autre,Rond point d'Uttenreuth,N/C,Rond point d'Uttenreuth,,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,843
"48.121829999046334,-1.6627299999936174","{""coordinates"": [-1.662729999993617, 48.121829999046334], ""type"": ""Point""}",accident.4836,4836,97688,SP/35238/322,2021-09-14,16:35,Mardi,35238,En X,FOUGERES (RUE DE),0+0,VOLNEY (BD),,N/C,FOUGERES (RUE DE),,Véhicule de tourisme (VT),Bicyclette,Véhicule de tourisme (VT),,,,Conducteur,Conducteur,Conducteur,,,,,,0,0,1,2021-01-01,844
"48.113299999044536,-1.6565999999953545","{""coordinates"": [-1.656599999995354, 48.113299999044536], ""type"": ""Point""}",accident.4871,4871,104674,SP/35238/385,2021-10-18,17:15,Lundi,35238,En T,STRASBOURG (BOULEVARD DE),0+0,MERCOEUR (ELISA),,N/C,STRASBOURG (BOULEVARD DE),,Véhicule de tourisme (VT),Bicyclette,Bicyclette,,,,Conducteur,Conducteur,Conducteur,,,,,,0,0,2,2021-01-01,845
"48.11779999904946,-1.7138999999949176","{""coordinates"": [-1.713899999994918, 48.11779999904946], ""type"": ""Point""}",accident.4933,4933,416991,SP/35238/52,2022-02-13,00:50,Dimanche,35238,Autre,Rue de Saint-Brieuc,N/C,SAINT-BRIEUC (DE),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,Passager,,,,,,0,0,1,2022-01-01,846
"48.10183999904654,-1.6841299999969703","{""coordinates"": [-1.68412999999697, 48.10183999904654], ""type"": ""Point""}",accident.4957,4957,426145,SP/35238/205,2022-06-10,16:40,Vendredi,35238,En X,NANTES (DE),N/C,Boulevard du Colombier,,N/C,NANTES (DE),,"PL seul PTAC > 7,5T",Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2022-01-01,847
"48.112647829266436,-1.6079393774239703","{""coordinates"": [-1.60793937742397, 48.112647829266436], ""type"": ""Point""}",accident.4964,4964,426911,SP/35238/11,2022-01-10,13:30,Lundi,35051,Giratoire,PEUPLIERS (AVENUE DES),N/C,Avenue des Peupliers,,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2022-01-01,848
"48.10416999904591,-1.6498700000028004","{""coordinates"": [-1.6498700000028, 48.10416999904591], ""type"": ""Point""}",accident.5021,5021,445553,SP/35238/19,2022-01-19,08:00,Mercredi,35238,Giratoire,PAVIE (RUE AUGUSTE),N/C,Rue Auguste Pavie,,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2022-01-01,849
"48.10515356312309,-1.6984371095877362","{""coordinates"": [-1.698437109587736, 48.10515356312309], ""type"": ""Point""}",accident.5078,5078,468641,SP/35238/139,2022-04-30,10:35,Samedi,35238,hors intersection,VOLTAIRE (BD),N/C,VOLTAIRE (BD),,,,,Bicyclette,Autobus,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2022-01-01,850
"48.10524334257541,-1.7040965749378871","{""coordinates"": [-1.704096574937887, 48.10524334257541], ""type"": ""Point""}",accident.5144,5144,785,Sécurité publique 0035238 00108,2013-03-14,21:00,Jeudi,35238,En X,J.VALLÈS/POTTIER,,Rue Jules Vallès,0,,Rue Eugène Pottier,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2013-01-01,851
"48.1038672570623,-1.677095886362533","{""coordinates"": [-1.677095886362533, 48.1038672570623], ""type"": ""Point""}",accident.5161,5161,114,Sécurité publique 0035238 00405,2015-10-08,07:50,Jeudi,35238,En T,ALMA/GURVAND,,Rue de l'Alma,02,,Rue Gurvand,2.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2015-01-01,852
"48.09817174360641,-1.6882296027117367","{""coordinates"": [-1.688229602711737, 48.09817174360641], ""type"": ""Point""}",accident.5162,5162,2875,Sécurité publique 0035238 00151,2017-04-04,09:00,Mardi,35238,En X,POMPIDOU / MAUCONSEIL,,,0,,,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2017-01-01,853
"48.092400021523275,-1.658394578416065","{""coordinates"": [-1.658394578416065, 48.092400021523275], ""type"": ""Point""}",accident.5599,5599,2404,Sécurité publique 0035238 00501,2012-10-17,08:20,Mercredi,35238,hors intersection,58 RUE P.LANGEVIN,,RUE PAUL LANGEVIN,0,,,0.0,Bicyclette,,,,,,Conducteur,,,,,,,,0,0,1,2012-01-01,854
"48.12593454085485,-1.6658278136134488","{""coordinates"": [-1.665827813613449, 48.12593454085485], ""type"": ""Point""}",accident.5727,5727,2850,Sécurité publique 0035238 00208,2017-05-03,18:31,Mercredi,35238,hors intersection,"00, PATTON (AVENUE DU GE",,,0,,,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2017-01-01,855
"48.11364865298198,-1.687234157446218","{""coordinates"": [-1.687234157446218, 48.11364865298198], ""type"": ""Point""}",accident.2600,2600,1924,Sécurité publique 0035238 00289,2016-07-04,13:00,Lundi,35238,En T,CHÉZY/LOUIS D'OR,,Boulevard de Chézy,0,,Rue du Louis d'or,0.0,Bicyclette,motocyclette >50 et <=125 cm3,,,,,Conducteur,Conducteur,,,,,,,0,0,2,2016-01-01,856
"48.102270480005046,-1.70501185182178","{""coordinates"": [-1.70501185182178, 48.102270480005046], ""type"": ""Point""}",accident.2973,2973,2375,Sécurité publique 0035238 00029,2012-01-22,14:50,Dimanche,35238,hors intersection,51 RUE  CHAMPION DE CICE,,Rue Champion de Cicé,0,,,0.0,Scooter <= 50 cm3,Bicyclette,,,,,Conducteur,,,,,,,,0,0,1,2012-01-01,857
"48.108119999049116,-1.6827099999979047","{""coordinates"": [-1.682709999997905, 48.108119999049116], ""type"": ""Point""}",accident.476,476,69661,SP/35238/106,2021-03-30,09:15,Mardi,35238,hors intersection,LIBERTE (BD DE LA),N/C,Bd de la Liberté,,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,858
"48.11913999904481,-1.6351800000011065","{""coordinates"": [-1.635180000001107, 48.11913999904481], ""type"": ""Point""}",accident.565,565,452025,SP/35238/127,2022-04-19,17:00,Mardi,35238,hors intersection,BEAULIEU (ALLEE DE),N/C,BEAULIEU (ALLEE DE),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2022-01-01,859
"48.1298969990436,-1.684118000001648","{""coordinates"": [-1.684118000001648, 48.1298969990436], ""type"": ""Point""}",accident.693,693,63448425,SP/35238/165,2019-05-02,18:05,Jeudi,35238,hors intersection,GROS MALHON (AVENUE),0+0,GROS MALHON (AVENUE),,,,,Véhicule de tourisme (VT),Véhicule de tourisme (VT),Bicyclette,,,,Conducteur,Conducteur,Conducteur,,,,,,0,1,0,2019-01-01,860
"48.131299999045744,-1.6951000000020966","{""coordinates"": [-1.695100000002097, 48.131299999045744], ""type"": ""Point""}",accident.700,700,63426018,SP/35238/201,2019-05-30,18:00,Jeudi,35238,hors intersection,MUSSAT (AVENUE ANDRE),0+0,MUSSAT (AVENUE ANDRE),,,,,Bicyclette,Indéterminable,,,,,Conducteur,,,,,,,,0,1,0,2019-01-01,861
"48.149036999048995,-1.7883410000029851","{""coordinates"": [-1.788341000002985, 48.149036999048995], ""type"": ""Point""}",accident.775,775,66532490,GN/10048/4116,2020-10-06,15:20,Mardi,35210,hors intersection,Rue du Docteur Léon,N/C,Rue du Docteur Léon,,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2020-01-01,862
"48.123379999047565,-1.6395799999958747","{""coordinates"": [-1.639579999995875, 48.123379999047565], ""type"": ""Point""}",accident.801,801,66553862,SP/35238/95,2020-03-06,07:55,Vendredi,35238,hors intersection,DONZELOT (AVENUE PIERRE),0+0,DONZELOT (AVENUE PIERRE),,,,,Bicyclette,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,863
"48.09969999904449,-1.6398500000001355","{""coordinates"": [-1.639850000000135, 48.09969999904449], ""type"": ""Point""}",accident.829,829,66530542,SP/35238/272,2020-09-08,19:35,Mardi,35238,hors intersection,PIAF (ALLEE EDITH),0+0,PIAF (ALLEE EDITH),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,864
"48.08709999904247,-1.644400000001538","{""coordinates"": [-1.644400000001538, 48.08709999904247], ""type"": ""Point""}",accident.832,832,63439789,SP/35238/427,2019-10-30,18:00,Mercredi,35238,hors intersection,VERN (DE),0+0,VERN (DE),,,,,Bicyclette,Véhicule de tourisme (VT),,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,865
"48.106379999047896,-1.668209999999603","{""coordinates"": [-1.668209999999603, 48.106379999047896], ""type"": ""Point""}",accident.883,883,63448139,SP/35238/451,2019-11-09,03:30,Samedi,35238,hors intersection,SAINT-HELIER,0+0,SAINT-HELIER,,,,,Bicyclette,,,,,,Conducteur,,,,,,,,0,1,0,2019-01-01,866
"48.11108999904565,-1.649140000006046","{""coordinates"": [-1.649140000006046, 48.11108999904565], ""type"": ""Point""}",accident.1096,1096,105081,SP/35238/391,2021-10-21,16:40,Jeudi,35238,hors intersection,CHATEAU (AVENUE FRANCOIS),N/C,CHATEAU (AVENUE FRANCOIS),,,,,Bicyclette,,,,,,Conducteur,,,,,,,,0,0,1,2021-01-01,867
"48.109979999051056,-1.6550700000025969","{""coordinates"": [-1.655070000002597, 48.109979999051056], ""type"": ""Point""}",accident.947,947,66553863,SP/35238/96,2020-03-06,16:29,Vendredi,35238,hors intersection,VILLEBOIS MAREUIL (BD),0+0,VILLEBOIS MAREUIL (BD),,,,,Bicyclette,,,,,,Conducteur,,,,,,,,0,0,1,2020-01-01,868
"48.10622999904425,-1.6675100000032377","{""coordinates"": [-1.667510000003238, 48.10622999904425], ""type"": ""Point""}",accident.998,998,75639,SP/35238/147,2021-05-12,06:10,Mercredi,35238,hors intersection,SAINT-HELIER,N/C,SAINT-HELIER,75,,,,Tracteur routier + semi-remorque,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,869
"48.0079500035798,-1.6407100020893461","{""coordinates"": [-1.640710002089346, 48.0079500035798], ""type"": ""Point""}",accident.1330,1330,1490,Gendarmerie Nationale 0010930 02059,2016-10-31,11:00,Lundi,35266,En T,RD 82,0055+0290,,0,,,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2016-01-01,870
"48.12326000379924,-1.6208799495035227","{""coordinates"": [-1.620879949503523, 48.12326000379924], ""type"": ""Point""}",accident.1381,1381,1204,Sécurité publique 0035238 00110,2015-05-19,18:30,Mardi,35051,Giratoire,ALLIES (BOULEVARD DES),0001+0550,ALLIES (BOULEVARD DES),,,,,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2015-01-01,871
"48.106074954733906,-1.6810043463195814","{""coordinates"": [-1.681004346319581, 48.106074954733906], ""type"": ""Point""}",accident.1498,1498,492,Sécurité publique 0035238 00084,2014-02-09,19:00,Dimanche,35238,En T,PLÉLO/TRONJOLLY,,Rue de Plélo,0,,Rue Tronjolly,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2014-01-01,872
"48.08559912816085,-1.675061934182305","{""coordinates"": [-1.675061934182305, 48.08559912816085], ""type"": ""Point""}",accident.1596,1596,1935,Sécurité publique 0035238 00307,2016-07-16,18:50,Samedi,35238,En X,FRÉVILLE/BOSPHORE,,Avenue Henri Fréville,0,,Square d'Oslo,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,873
"48.10685672403234,-1.7281029188889419","{""coordinates"": [-1.728102918888942, 48.10685672403234], ""type"": ""Point""}",accident.1616,1616,3452,Sécurité publique 0035238 00105,2018-02-20,14:15,Mardi,35238,En T,"216, LORIENT (DE)",,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2018-01-01,874
"48.09521228115006,-1.637696875696607","{""coordinates"": [-1.637696875696607, 48.09521228115006], ""type"": ""Point""}",accident.1787,1787,2065,Sécurité publique 0035238 00513,2016-11-22,15:05,Mardi,35238,En X,CHATEAUGIRON/DESGREES,,Rue de Châteaugiron,0,,Boulevard Paul Hutin-Desgrées,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,875
"48.08782067189773,-1.6854410243777744","{""coordinates"": [-1.685441024377774, 48.08782067189773], ""type"": ""Point""}",accident.1821,1821,614,Sécurité publique 0035238 00351,2014-07-10,13:25,Jeudi,35238,En T,IRLANDE/BELGIQUE,,Avenue d'Irlande,0,,Rue de Belgique,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2014-01-01,876
"48.11152999904431,-1.6461099999993571","{""coordinates"": [-1.646109999999357, 48.11152999904431], ""type"": ""Point""}",accident.3969,3969,66548949,SP/35238/207,2020-07-21,19:25,Mardi,35238,Giratoire,CHATEAU (AVENUE FRANCOIS),N/C,CHATEAU (AVENUE FRANCOIS),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,877
"48.10867999904288,-1.681960000005649","{""coordinates"": [-1.681960000005649, 48.10867999904288], ""type"": ""Point""}",accident.3994,3994,63465311,SP/35238/403,2019-10-14,12:00,Lundi,35238,En X,LANJUINAIS ( JEAN DENIS),0+0,LANJUINAIS ( JEAN DENIS),,0+0,LANJUINAIS ( JEAN DENIS),,Bicyclette,Véhicule de tourisme (VT),,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,878
"48.117162469978545,-1.6808440990058175","{""coordinates"": [-1.680844099005818, 48.117162469978545], ""type"": ""Point""}",accident.4006,4006,2447,Sécurité publique 0035238 00021,2012-01-17,09:30,Mardi,35238,En X,LEGRAVEREND/SAINT-MALO,,Rue Legraverend,0,,Rue de Saint-Malo,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2012-01-01,879
"48.161629999048714,-1.6899000000008202","{""coordinates"": [-1.68990000000082, 48.161629999048714], ""type"": ""Point""}",accident.4008,4008,66534169,SP/35238/377,2020-11-13,19:40,Vendredi,35278,Giratoire,MELESSE (ROND POINT DE),38+886,MELESSE (ROND POINT DE),,7+62,MELESSE (ROND POINT DE),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,880
"48.0900799990509,-1.6910000000018042","{""coordinates"": [-1.691000000001804, 48.0900799990509], ""type"": ""Point""}",accident.4033,4033,63427126,SP/35238/373,2019-09-24,11:00,Mardi,35238,En T,ALBERT 1ER (BD),N/C,ALBERT 1ER (BD),,0+0,ALBERT 1ER (BD),,"VU seul 1,5T < PTAC <=3,5T",Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,881
"48.09803999905036,-1.7272000000022738","{""coordinates"": [-1.727200000002274, 48.09803999905036], ""type"": ""Point""}",accident.4066,4066,63435726,SP/35238/441,2019-11-06,09:00,Mercredi,35238,En X,PREVALAYE (CHEMIN DE LA),N/C,PREVALAYE (CHEMIN DE LA),,0+0,PREVALAYE (CHEMIN DE LA),,Bicyclette,Véhicule de tourisme (VT),,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,882
"48.103866277108814,-1.680943269068104","{""coordinates"": [-1.680943269068104, 48.103866277108814], ""type"": ""Point""}",accident.4110,4110,3426,Sécurité publique 0035238 00079,2018-02-02,21:08,Vendredi,35238,En T,"47, CAPITAINE MAIGNANT (",,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2018-01-01,883
"48.11184047781228,-1.6464038152993106","{""coordinates"": [-1.646403815299311, 48.11184047781228], ""type"": ""Point""}",accident.4125,4125,2013,Sécurité publique 0035238 00414,2016-10-12,08:24,Mercredi,35238,Giratoire,CHATEAU/MOULIN DE JOUE,,Rue du Moulin de Joué,0,,Avenue François Château,0.0,Bicyclette,Autobus,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,884
"48.11307260673073,-1.6869729497392782","{""coordinates"": [-1.686972949739278, 48.11307260673073], ""type"": ""Point""}",accident.4170,4170,3522,Sécurité publique 0035238 00216,2018-05-17,16:00,Jeudi,35238,hors intersection,CHEZY (BD DE),,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2018-01-01,885
"48.10853999904482,-1.6929399999933183","{""coordinates"": [-1.692939999993318, 48.10853999904482], ""type"": ""Point""}",accident.4186,4186,66520696,SP/35238/354,2020-10-29,11:50,Jeudi,35238,En X,MITTERAND (MAIL FRANCOIS),N/C,MITTERAND (MAIL FRANCOIS),,0+0,MITTERAND (MAIL FRANCOIS),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,886
